"","ID","Regulator","ExamDate","BankName","City","State","AssetSize","ExamMethod","Rating","UnknownVariable","MeanRankingbyQuarterwithinCity","MeanRankingbyCity","GEOID","UATYPE","LAT","LON","ExamDate_d"
"1039",17265,3,"5/1/96","TRANS-WORLD BANK","SHERMAN OAKS","CA",381997,9,2,NA,2,2,NA,"",34.147149,-118.463365,1996-05-01
"1040",16945,3,"5/1/95","HOME BANK","SIGNAL HILL","CA",462551,9,2,NA,2,2,NA,"",33.803448,-118.168135,1995-05-01
"1041",17545,1,"11/22/91","FIRST INTERSTATE BANCARD COMPANY","SIMI VALLEY","CA",26262,9,3,NA,3,2.166666667,82144,"U",34.269707,-118.746872,1991-11-22
"1042",23357,3,"7/1/91","SIMI VALLEY BANK","SIMI VALLEY","CA",76000,9,2,NA,2,2.166666667,82144,"U",34.269707,-118.746872,1991-07-01
"1043",23357,3,"12/1/01","FIRST WESTERN BANK","SIMI VALLEY","CA",200138,2,2,NA,2,2.166666667,82144,"U",34.269707,-118.746872,2001-12-01
"1044",7935,4,"11/16/04","LOS PADRES BANK","SOLVANG","CA",1081032,2,1,NA,1,2,82873,"C",34.626478,-120.100955,2004-11-16
"1045",27259,3,"8/2/10","SONOMA VALLEY BANK","SONOMA","CA",357254,7,3,NA,3,2.166666667,83008,"C",38.299142,-122.476541,2010-08-02
"1046",7873,4,"8/12/91","SENTINEL COMMUNITY BANK","SONORA","CA",48680,8,2,NA,2,2,83073,"C",38.001669,-120.317395,1991-08-12
"1047",16464,1,"8/31/92","EL CAPITAN NATIONAL BANK","SONORA","CA",156276,9,2,NA,2,2,83073,"C",38.001669,-120.317395,1992-08-31
"1048",2688895,2,"12/8/03","CENTRAL CA BK","SONORA","CA",373931,2,2,NA,2,2,83073,"C",38.001669,-120.317395,2003-12-08
"1049",17846,1,"2/10/92","WESTERN INDUSTRIAL NATIONAL BANK","SOUTH EL MONTE","CA",47865,9,2,NA,2,2,NA,"",34.05195,-118.04673,1992-02-10
"1050",478766,2,"4/22/96","LIBERTY BK","SOUTH SAN FRANCISCO","CA",80489,2,3,NA,2.285714286,2.2,NA,"",37.657443,-122.423483,1996-04-22
"1051",15089,1,"1/7/13","FIRST NATIONAL BANK OF NORTHERN CALIFORNIA","SOUTH SAN FRANCISCO","CA",900793,7,2,NA,2,2.2,NA,"",37.657443,-122.423483,2013-01-07
"1052",17676,1,"4/20/98","VALLE DE ORO BANK, N.A.","SPRING VALLEY","CA",215246,2,2,NA,2,2,NA,"",33.016928,-116.846046,1998-04-20
"1053",1536,3,"9/1/15","BANK OF STOCKTON","STOCKTON","CA",2358708,1,2,NA,2,1.866666667,85087,"U",37.961908,-121.287516,2015-09-01
"1054",57101,3,"7/1/16","MISSION VALLEY BANK","SUN VALLEY","CA",288703,2,3,NA,2.5,2.2,NA,"",33.786594,-118.298662,2016-07-01
"1055",22425,3,"2/1/95","DE ANZA BANK","SUNNYVALE","CA",19025,9,3,NA,2.5,2.333333333,NA,"",37.371647,-122.023153,1995-02-01
"1056",17577,1,"9/13/99","TAFT NATIONAL BANK","TAFT","CA",52617,2,2,NA,2,2,86329,"C",35.141884,-119.461037,1999-09-13
"1057",17510,1,"8/24/98","SIERRA NATIONAL BANK","TEHACHAPI","CA",91717,2,2,NA,2,2,86869,"C",35.151463,-118.491792,1998-08-24
"1058",18773,1,"11/16/92","TEMECULA VALLEY NATIONAL BANK","TEMECULA","CA",29072,9,3,NA,2.333333333,2.285714286,60799,"U",33.637983,-117.230263,1992-11-16
"1059",34341,3,"3/2/09","TEMECULA VALLEY BANK","TEMECULA","CA",1510995,7,2,NA,2,2.285714286,60799,"U",33.637983,-117.230263,2009-03-02
"1060",21956,1,"8/19/93","TEMPLETON NATIONAL BANK","TEMPLETON","CA",23235,9,2,NA,2,2,NA,"",35.517781,-120.65385,1993-08-19
"1061",21300,1,"11/30/91","LOS ROBLES NATIONAL BANK","THOUSAND OAKS","CA",48994,9,2,NA,2,2,87490,"U",34.196777,-118.860575,1991-11-30
"1062",34579,3,"2/1/06","CALIFORNIA OAKS STATE BANK","THOUSAND OAKS","CA",101012,2,2,NA,2,2,87490,"U",34.196777,-118.860575,2006-02-01
"1063",23214,3,"7/1/92","FIRST STATE BANK OF THE OAKS","THOUSAND OAKS","CA",146000,9,2,NA,2,2,87490,"U",34.196777,-118.860575,1992-07-01
"1064",7687,4,"9/16/91","DEL AMO SAVINGS BANK, FSB","TORRANCE","CA",134449,8,3,NA,2.25,2.216216216,NA,"",33.835665,-118.303805,1991-09-16
"1065",19416,3,"12/1/07","CHINATRUST BANK (U.S.A.)","TORRANCE","CA",2484248,1,3,NA,2.5,2.216216216,NA,"",33.835665,-118.303805,2007-12-01
"1066",7903,4,"11/12/97","TRACY FEDERAL BANK, F.S.B.","TRACY","CA",80096,2,3,NA,2.5,2.181818182,88273,"U",37.729501,-121.43412,1997-11-12
"1067",423074,2,"2/11/08","COMMUNITY BK NORTHERN CA","TRACY","CA",167064,2,2,NA,2,2.181818182,88273,"U",37.729501,-121.43412,2008-02-11
"1068",23323,3,"7/1/91","TRUCKEE RIVER BANK","TRUCKEE","CA",145000,9,2,NA,2,2,88624,"C",39.338798,-120.172328,1991-07-01
"1069",23323,3,"1/1/97","SIERRAWEST BANK","TRUCKEE","CA",278485,2,2,NA,2,2,88624,"C",39.338798,-120.172328,1997-01-01
"1070",27113,3,"7/1/98","TOWN AND COUNTRY FINANCE AND THRIFT COMPANY","TURLOCK","CA",36377,2,2,NA,2,2,89083,"U",37.496451,-120.812306,1998-07-01
"1071",20164,3,"12/1/92","SUNWEST BANK","TUSTIN","CA",229000,9,2,NA,2.076923077,2.083333333,NA,"",33.73401,-117.819157,1992-12-01
"1072",26014,3,"9/1/01","FIRST FIDELITY INVESTMENT & LOAN","TUSTIN","CA",599302,1,2,NA,2,2.083333333,NA,"",33.73401,-117.819157,2001-09-01
"1073",133869,2,"11/30/98","ELDORADO BK","TUSTIN","CA",1041581,1,2,NA,2,2.083333333,NA,"",33.73401,-117.819157,1998-11-30
"1074",8011,3,"11/1/12","SAVINGS BANK OF MENDOCINO COUNTY","UKIAH","CA",903854,7,2,NA,2,1.416666667,89380,"C",39.186235,-123.202585,2012-11-01
"1075",25060,3,"4/1/99","UPLAND BANK","UPLAND","CA",74137,2,2,NA,2,2.142857143,NA,"",34.141146,-117.655583,1999-04-01
"1076",57585,3,"5/1/11","GOLDEN STATE BANK","UPLAND","CA",131103,2,2,NA,2,2.142857143,NA,"",34.141146,-117.655583,2011-05-01
"1077",2914361,2,"6/11/01","SOLANO BK","VACAVILLE","CA",33145,2,2,NA,2,2,89866,"U",38.364178,-121.967724,2001-06-11
"1078",24797,3,"9/1/94","CONTINENTAL PACIFIC BANK","VACAVILLE","CA",148000,9,2,NA,2,2,89866,"U",38.364178,-121.967724,1994-09-01
"1079",32036,3,"9/1/96","SURETY BANK","VALLEJO","CA",65197,2,2,NA,2,2.25,90028,"U",38.10948,-122.212096,1996-09-01
"1080",7770,4,"11/1/93","SURETY BANK","VALLEJO","CA",69420,8,2,NA,2,2.25,90028,"U",38.10948,-122.212096,1993-11-01
"1081",21224,3,"2/1/92","AMERICAN COMMERCIAL BANK","VENTURA","CA",1000,9,2,NA,2,2,NA,"",34.330829,-119.358352,1992-02-01
"1082",8466,3,"9/1/92","BANK OF A. LEVY","VENTURA","CA",868000,9,2,NA,2.333333333,2,NA,"",34.330829,-119.358352,1992-09-01
"1083",27197,3,"5/1/06","AFFINITY BANK","VENTURA","CA",1031820,7,2,NA,2,2,NA,"",34.330829,-119.358352,2006-05-01
"1084",23066,3,"2/1/92","DESERT COMMUNITY BANK","VICTORVILLE","CA",68000,9,2,NA,1.833333333,1.8,90541,"U",34.476883,-117.310824,1992-02-01
"1085",155263,2,"5/31/05","DESERT CMNTY BK","VICTORVILLE","CA",471226,1,2,NA,2,1.8,90541,"U",34.476883,-117.310824,2005-05-31
"1086",17381,1,"8/19/91","MINERAL KING NATIONAL BANK","VISALIA","CA",140358,9,2,NA,2,2,90946,"U",36.293488,-119.300686,1991-08-19
"1087",34156,3,"5/5/08","VALLEY BUSINESS BANK","VISALIA","CA",280508,2,2,NA,2,2,90946,"U",36.293488,-119.300686,2008-05-05
"1088",58728,3,"5/1/19","SUNCREST BANK","VISALIA","CA",928677,7,2,NA,2,2,90946,"U",36.293488,-119.300686,2019-05-01
"1089",17419,1,"11/6/97","RANCHO VISTA NATIONAL BANK","VISTA","CA",120548,9,2,NA,2,2,NA,"",33.19784,-117.248203,1997-11-06
"1090",17640,1,"2/26/93","LAMORINDA NATIONAL BANK","WALNUT CREEK","CA",110807,9,2,NA,1.733333333,1.75,NA,"",37.873343,-122.070625,1993-02-26
"1091",1768,3,"10/1/16","MECHANICS BANK","WALNUT CREEK","CA",3609379,1,2,NA,2,1.75,NA,"",37.873343,-122.070625,2016-10-01
"1092",1273,4,"3/22/99","MONTEREY BAY BANK","WATSONVILLE","CA",443008,1,2,NA,2,2,92890,"U",36.938194,-121.772222,1999-03-22
"1093",705801,1,"4/9/15","UNIVERSAL BANK","WEST COVINA","CA",326812,7,2,NA,2,1.909090909,NA,"",34.066964,-117.937007,2015-04-09
"1094",5801,4,"11/15/04","UNIVERSAL BANK","WEST COVINA","CA",409125,2,1,NA,1.5,1.909090909,NA,"",34.066964,-117.937007,2004-11-15
"1095",23790,3,"12/1/97","BANK OF LOS ANGELES","WEST HOLLYWOOD","CA",193276,2,2,NA,2,2,NA,"",34.093828,-118.381697,1997-12-01
"1096",58159,3,"12/1/16","COMMUNITY BUSINESS BANK","WEST SACRAMENTO","CA",260117,2,2,NA,2,2,NA,"",38.591854,-121.537801,2016-12-01
"1097",22819,3,"2/1/13","FIRST CALIFORNIA BANK","WESTLAKE VILLAGE","CA",1993696,1,2,NA,2,2,NA,"",34.137015,-118.82193,2013-02-01
"1098",24499,3,"12/1/93","UNITED AMERICAN BANK","WESTMINSTER","CA",33000,9,3,NA,3,2.272727273,NA,"",33.75245,-117.993904,1993-12-01
"1099",22978,3,"1/1/94","BANK OF WESTMINSTER","WESTMINSTER","CA",48000,9,2,NA,2.25,2.272727273,NA,"",33.75245,-117.993904,1994-01-01
"1100",7897,4,"1/28/91","DELTA SAVINGS BANK","WESTMINSTER","CA",66019,8,3,NA,2.2,2.272727273,NA,"",33.75245,-117.993904,1991-01-28
"1101",17548,1,"12/9/92","BANK OF WHITTIER, N.A.","WHITTIER","CA",35048,9,2,NA,2.1,1.705882353,NA,"",34.004311,-118.0441,1992-12-09
"1102",1275,4,"6/4/01","QUAKER CITY BANK","WHITTIER","CA",1314488,1,1,NA,1,1.705882353,NA,"",34.004311,-118.0441,2001-06-04
"1103",11647,3,"8/3/09","BANK OF WILLITS","WILLITS","CA",122284,2,2,NA,2,1.666666667,95671,"C",39.42246,-123.367272,2009-08-03
"1104",22112,1,"1/31/93","WINDSOR OAKS NATIONAL BANK","WINDSOR","CA",24115,9,2,NA,2,2,NA,"",38.532827,-122.8041,1993-01-31
"1105",22112,1,"11/15/96","NORTH COAST BANK, N.A.","WINDSOR","CA",29556,9,2,NA,2,2,NA,"",38.532827,-122.8041,1996-11-15
"1106",24220,3,"5/1/92","BANK OF WOODLAND","WOODLAND","CA",1000,9,2,NA,2,2,96994,"U",38.673299,-121.761634,1992-05-01
"1107",24220,3,"10/1/95","BUSINESS & PROFESSIONAL BANK","WOODLAND","CA",209786,9,2,NA,2,2,96994,"U",38.673299,-121.761634,1995-10-01
"1108",27415,3,"5/1/94","PACIFIC THRIFT AND LOAN COMPANY","WOODLAND HILLS","CA",62000,9,2,NA,2,2,NA,"",34.153733,-118.593408,1994-05-01
"1109",58087,3,"8/1/08","WESTERN COMMERCIAL BANK","WOODLAND HILLS","CA",104361,2,2,NA,2,2,NA,"",34.153733,-118.593408,2008-08-01
"1110",23063,3,"9/1/94","BANK OF YORBA LINDA","YORBA LINDA","CA",55000,9,2,NA,2,2,NA,"",33.640302,-117.769442,1994-09-01
"1111",10781,3,"2/1/15","SCOTT VALLEY BANK","YREKA","CA",556036,7,2,NA,2,2,97912,"C",41.729094,-122.637776,2015-02-01
"1112",7931,4,"5/18/92","SUTTER BUTTES SAVINGS BANK, F.S.B.","YUBA CITY","CA",44667,8,2,NA,1.75,1.8125,97939,"U",39.122927,-121.608318,1992-05-18
"1113",22445,3,"11/1/97","FEATHER RIVER STATE BANK","YUBA CITY","CA",274041,2,2,NA,2,1.8125,97939,"U",39.122927,-121.608318,1997-11-01
"1114",23232,3,"2/1/99","FIRST COMMUNITY BANK OF THE DESERT","YUCCA VALLEY","CA",96159,2,2,NA,2,2,97966,"C",34.122463,-116.395821,1999-02-01
"1115",18175,1,"4/8/91","FIRST NATIONAL BANK OF AKRON","AKRON","CO",7092,9,2,NA,2,2,NA,"",40.073328,-103.202379,1991-04-08
"1116",10901,1,"4/8/91","THE CITIZENS NATIONAL BANK OF AKRON","AKRON","CO",43556,9,2,NA,2,2,NA,"",40.073328,-103.202379,1991-04-08
"1117",1142,4,"3/31/10","SAN LUIS VALLEY FEDERAL BANK","ALAMOSA","CO",194265,2,1,NA,1.333333333,1.555555556,847,"C",37.459931,-105.872135,2010-03-31
"1118",57741,3,"1/1/12","FIRST SOUTHWEST BANK","ALAMOSA","CO",240617,2,2,NA,1.666666667,1.555555556,847,"C",37.459931,-105.872135,2012-01-01
"1119",21001,3,"6/1/93","ARAPAHOE BANK AND TRUST","ARAPAHOE COUNTY","CO",97000,9,2,NA,2,2.333333333,NA,"",38.85001,-102.18213,1993-06-01
"1120",7501,1,"12/22/94","FIRST NATIONAL BANK OF ARVADA","ARVADA","CO",39791,9,2,NA,2.166666667,2.090909091,NA,"",39.522014,-105.223945,1994-12-22
"1121",2994,3,"12/1/06","BANK OF CHOICE COLORADO","ARVADA","CO",201468,2,2,NA,2,2.090909091,NA,"",39.522014,-105.223945,2006-12-01
"1122",22794,3,"7/1/10","FIRSTBANK OF ARVADA","ARVADA","CO",413611,7,2,NA,2,2.090909091,NA,"",39.522014,-105.223945,2010-07-01
"1123",15815,1,"7/18/95","COLORADO NATIONAL BANK ASPEN","ASPEN","CO",48040,9,2,NA,1.666666667,1.833333333,3520,"C",39.199298,-106.840346,1995-07-18
"1124",17067,3,"12/1/90","THE BANK OF ASPEN","ASPEN","CO",101000,9,3,NA,2.5,1.833333333,3520,"C",39.199298,-106.840346,1990-12-01
"1125",942557,2,"2/5/96","PITKIN CTY B&TC","ASPEN","CO",152407,2,1,NA,1,1.833333333,3520,"C",39.199298,-106.840346,1996-02-05
"1126",3020447,2,"2/23/15","FARMERS BK","AULT","CO",216520,2,2,NA,2,2,NA,"",40.675794,-104.607073,2015-02-23
"1127",15126,1,"2/28/91","AURORA NATIONAL BANK","AURORA","CO",113924,9,2,NA,1.928571429,1.914285714,23527,"U",39.710774,-104.955096,1991-02-28
"1128",19858,3,"1/1/14","CITYWIDE BANKS","AURORA","CO",1113462,7,2,NA,2,1.914285714,23527,"U",39.710774,-104.955096,2014-01-01
"1129",23568,3,"12/1/04","FIRSTBANK OF AVON","AVON","CO",296528,1,1,NA,1.333333333,1.444444444,NA,"",39.631349,-106.510843,2004-12-01
"1130",22306,3,"8/1/93","ALPINE BANK, BASALT","BASALT","CO",29000,9,2,NA,2,2,5410,"C",39.375173,-107.084447,1993-08-01
"1131",22497,3,"3/2/09","PINE RIVER VALLEY BANK","BAYFIELD","CO",176326,2,2,NA,2,2,5904,"C",37.241913,-107.59671,2009-03-02
"1132",7995,1,"7/6/98","THE BERTHOUD NATIONAL BANK","BERTHOUD","CO",59601,2,2,NA,2,2,NA,"",40.30832,-105.08109,1998-07-06
"1133",22301,3,"11/1/02","CENTENNIAL BANK OF BLENDE","BLENDE","CO",29098,2,2,NA,2,2.166666667,NA,"",38.245836,-104.568584,2002-11-01
"1134",14920,1,"10/30/90","ARAPAHOE NATIONAL BANK OF BOULDER","BOULDER","CO",78107,9,2,NA,1.833333333,1.739130435,9298,"U",40.027135,-105.23905,1990-10-30
"1135",14021,1,"9/30/90","FIRST NATIONAL BANK OF BOULDER","BOULDER","CO",346213,9,2,NA,2,1.739130435,9298,"U",40.027135,-105.23905,1990-09-30
"1136",22036,3,"12/1/05","FIRSTBANK OF BOULDER","BOULDER","CO",402082,1,1,NA,1,1.739130435,9298,"U",40.027135,-105.23905,2005-12-01
"1137",14021,1,"1/30/93","BANK ONE BOULDER, N.A.","BOULDER","CO",611977,9,1,NA,1.25,1.739130435,9298,"U",40.027135,-105.23905,1993-01-30
"1138",20534,1,"5/26/95","FIRSTBANK OF BRECKENRIDGE, N.A.","BRECKENRIDGE","CO",45937,9,1,NA,1.5,1.666666667,9811,"C",39.483297,-106.042428,1995-05-26
"1139",17939,1,"7/14/94","THE BANK, N.A.","BRECKENRIDGE","CO",94899,9,2,NA,1.666666667,1.666666667,9811,"C",39.483297,-106.042428,1994-07-14
"1140",1772,3,"3/1/96","MOUNTAIN PARKS BANK - WEST","BRECKENRIDGE","CO",149955,9,2,NA,2,1.666666667,9811,"C",39.483297,-106.042428,1996-03-01
"1141",18384,1,"1/22/92","FIRST NATIONAL BANK OF BRIGHTON","BRIGHTON","CO",12996,9,2,NA,2,2,NA,"",39.942984,-104.786597,1992-01-22
"1142",25651,3,"3/1/96","VALLEY BANK","BRIGHTON","CO",102234,9,2,NA,2,2,NA,"",39.942984,-104.786597,1996-03-01
"1143",25651,3,"4/1/04","VALLEY BANK AND TRUST","BRIGHTON","CO",226772,2,2,NA,2,2,NA,"",39.942984,-104.786597,2004-04-01
"1144",26405,3,"9/1/93","EAGLE BANK","BROOMFIELD","CO",14000,9,2,NA,2,2,NA,"",39.930782,-105.074287,1993-09-01
"1145",58458,3,"9/1/11","SUMMIT BANK & TRUST","BROOMFIELD","CO",93600,2,2,NA,2,2,NA,"",39.930782,-105.074287,2011-09-01
"1146",10407,3,"11/1/11","THE FARMERS STATE BANK OF BRUSH","BRUSH","CO",91247,2,2,NA,2,2,11080,"C",40.259248,-103.630879,2011-11-01
"1147",26916,3,"11/1/90","COLLEGIATE PEAKS BANK","BUENA VISTA","CO",11000,9,2,NA,1.8,1.857142857,11242,"C",38.831652,-106.133009,1990-11-01
"1148",622756,2,"3/24/14","COLLEGIATE PEAKS BK","BUENA VISTA","CO",337447,2,2,NA,2,1.857142857,11242,"C",38.831652,-106.133009,2014-03-24
"1149",15181,1,"4/21/93","FIRST NATIONAL BANK AT BURLINGTON","BURLINGTON","CO",33021,9,2,NA,2,2,11647,"C",39.303791,-102.265994,1993-04-21
"1150",15759,3,"3/1/15","THE BANK OF BURLINGTON","BURLINGTON","CO",88006,2,2,NA,2,2,11647,"C",39.303791,-102.265994,2015-03-01
"1151",15013,3,"3/1/93","THE BYERS STATE BANK","BYERS","CO",19000,9,2,NA,2,1.5,NA,"",39.652632,-104.162633,1993-03-01
"1152",1780,3,"12/5/08","FARMERS STATE BANK OF CALHAN","CALHAN","CO",164380,2,1,NA,1,1.571428571,NA,"",38.94043,-104.282512,2008-12-05
"1153",3879,1,"2/7/91","THE FIRST NATIONAL BANK OF CANON CITY","CANON CITY","CO",63859,9,2,NA,2,2,NA,"",38.477727,-105.507603,1991-02-07
"1154",8433,1,"12/29/92","FREMONT NATIONAL BANK OF CANON CITY","CANON CITY","CO",92845,9,2,NA,2,2,NA,"",38.477727,-105.507603,1992-12-29
"1155",16392,1,"7/28/09","CANON NATIONAL BANK","CANON CITY","CO",251066,2,2,NA,2,2,NA,"",38.477727,-105.507603,2009-07-28
"1156",20937,3,"6/1/95","ALPINE BANK, CARBONDALE","CARBONDALE","CO",47189,9,2,NA,2,2,13564,"C",39.397472,-107.215883,1995-06-01
"1157",15715,3,"5/5/90","THE BANK OF DOUGLAS COUNTY","CASTLE ROCK","CO",61000,9,2,NA,2.125,2.1,NA,"",39.374779,-104.849988,1990-05-05
"1158",22042,3,"6/1/04","FIRSTBANK OF DOUGLAS COUNTY","CASTLE ROCK","CO",260259,1,2,NA,2,2.1,NA,"",39.374779,-104.849988,2004-06-01
"1159",34522,3,"5/1/11","COLORADO CAPITAL BANK","CASTLE ROCK","CO",919148,7,2,NA,2,2.1,NA,"",39.374779,-104.849988,2011-05-01
"1160",3002,3,"1/1/96","WESTERN COMMUNITY BANK","CEDAREDGE","CO",36447,9,2,NA,2,2,14705,"C",38.862686,-107.950858,1996-01-01
"1161",27336,3,"4/1/07","FIRSTBANK OF ARAPAHOE COUNTY","CENTENNIAL","CO",304151,1,2,NA,2,2.083333333,NA,"",39.62732,-104.779035,2007-04-01
"1162",18039,4,"2/12/08","COUNTRYWIDE BANK, FSB","CENTENNIAL","CO",121054736,1,3,NA,3,2.083333333,NA,"",39.62732,-104.779035,2008-02-12
"1163",9743,1,"8/30/90","THE FIRST NATIONAL BANK OF CENTER","CENTER","CO",20151,9,2,NA,2,2,NA,"",37.869875,-106.046711,1990-08-30
"1164",16125,3,"11/1/13","THE EASTERN COLORADO BANK","CHEYENNE WELLS","CO",313447,2,2,NA,2,1.777777778,NA,"",38.827259,-102.411537,2013-11-01
"1165",33210,3,"8/1/93","ALPINE BANK, CLIFTON","CLIFTON","CO",11000,9,1,NA,1,1,NA,"",39.09193,-108.44898,1993-08-01
"1166",629559,2,"9/16/96","GREENHORN VALLEY BK","COLORADO CITY","CO",10316,2,1,NA,1,1,NA,"",37.94411,-104.84545,1996-09-16
"1167",8307,4,"3/8/93","COLORADO SPRINGS S&LA","COLORADO SPRINGS","CO",36341,8,2,NA,1.928571429,1.915492958,18856,"U",38.872952,-104.770643,1993-03-08
"1168",15383,1,"1/2/01","WESTERN NATIONAL BANK OF COLORADO","COLORADO SPRINGS","CO",281431,2,2,NA,1.909090909,1.915492958,18856,"U",38.872952,-104.770643,2001-01-02
"1169",8321,3,"1/1/19","STOCKMENS BANK","COLORADO SPRINGS","CO",355828,2,2,NA,2,1.915492958,18856,"U",38.872952,-104.770643,2019-01-01
"1170",2179,1,"2/11/93","BANK ONE, COLORADO SPRINGS, N.A.","COLORADO SPRINGS","CO",521931,9,1,NA,1.5,1.915492958,18856,"U",38.872952,-104.770643,1993-02-11
"1171",16913,3,"12/1/90","METROPOLITAN STATE BANK","COMMERCE CITY","CO",33000,9,2,NA,2,2,NA,"",39.869835,-104.771527,1990-12-01
"1172",21301,1,"7/10/91","MOUNTAIN VALLEY NATIONAL BANK","CONIFER","CO",18714,9,2,NA,2,2,NA,"",39.473542,-105.284448,1991-07-10
"1173",21121,1,"11/8/04","PEAK NATIONAL BANK","CONIFER","CO",117218,2,2,NA,2,2,NA,"",39.473542,-105.284448,2004-11-08
"1174",90017,3,"1/1/91","BASIN INDUSTRIAL BANK","CORTEZ","CO",3000,9,2,NA,2,1.764705882,20368,"C",37.35379,-108.577214,1991-01-01
"1175",14833,1,"9/23/13","FIRST NATIONAL BANK, CORTEZ","CORTEZ","CO",95448,2,2,NA,2,1.764705882,20368,"C",37.35379,-108.577214,2013-09-23
"1176",27439,3,"7/1/91","FIRST SECURITY BANK OF CRAIG","CRAIG","CO",27000,9,2,NA,2,2,20827,"C",40.520011,-107.556763,1991-07-01
"1177",22538,3,"5/1/91","CRESTED BUTTE STATE BANK","CRESTED BUTTE","CO",19000,9,2,NA,2,2,NA,"",38.880713,-106.94868,1991-05-01
"1178",2686,1,"9/23/94","FIRST NATIONAL SUMMIT BANK","CRESTED BUTTE","CO",89516,9,2,NA,2,2,NA,"",38.880713,-106.94868,1994-09-23
"1179",21132,3,"6/16/90","BANK OF CRIPPLE CREEK","CRIPPLE CREEK","CO",7000,9,2,NA,2,1.8,NA,"",38.826084,-105.149874,1990-06-16
"1180",21132,3,"2/1/97","COMMUNITY BANKS OF COLORADO","CRIPPLE CREEK","CO",52249,2,2,NA,2,1.8,NA,"",38.826084,-105.149874,1997-02-01
"1181",785259,2,"10/30/00","COMMUNITY BKS OF CO","CRIPPLE CREEK","CO",165621,2,1,NA,1,1.8,NA,"",38.826084,-105.149874,2000-10-30
"1182",2853,4,"1/10/07","DEL NORTE FEDERAL BANK","DEL NORTE","CO",35302,2,2,NA,1.5,1.818181818,NA,"",37.644684,-106.407311,2007-01-10
"1183",29066,3,"12/1/18","DEL NORTE BANK","DEL NORTE","CO",91251,2,2,NA,2,1.818181818,NA,"",37.644684,-106.407311,2018-12-01
"1184",1144,4,"5/5/97","DELTA FS, F.S.B.","DELTA","CO",38153,2,2,NA,2,2,23230,"C",38.746594,-108.061647,1997-05-05
"1185",1769,3,"7/8/90","THE COLORADO STATE BANK OF DENVER","DENVER","CO",123000,9,3,NA,1.935483871,1.906040268,23527,"U",39.710774,-104.955096,1990-07-08
"1186",2254,4,"5/11/92","BANK WESTERN NATIONAL ASSOCIATION","DENVER","CO",2482799,8,3,NA,1.894736842,1.906040268,23527,"U",39.710774,-104.955096,1992-05-11
"1187",3269,1,"11/21/94","NORWEST BANK COLORADO, N.A.","DENVER","CO",4014131,9,1,NA,1.333333333,1.906040268,23527,"U",39.710774,-104.955096,1994-11-21
"1188",1651,1,"8/12/94","COLORADO NATIONAL BANK","DENVER","CO",7123631,9,2,NA,1.333333333,1.906040268,23527,"U",39.710774,-104.955096,1994-08-12
"1189",16881,1,"3/15/93","THE SNOW BANK, N.A.","DILLON","CO",25879,9,3,NA,3,3,NA,"",39.595212,-105.974117,1993-03-15
"1190",17959,3,"9/1/16","THE DOLORES STATE BANK","DOLORES","CO",235280,2,2,NA,2,2,NA,"",37.469333,-108.35245,2016-09-01
"1191",16758,3,"10/1/98","DOVE CREEK STATE BANK","DOVE CREEK","CO",17219,2,2,NA,2,2,NA,"",37.711532,-108.924334,1998-10-01
"1192",2637,1,"11/17/95","FIRST NATIONAL BANK OF DURANGO","DURANGO","CO",138440,9,1,NA,1.8,1.882352941,25147,"C",37.289137,-107.869962,1995-11-17
"1193",2637,1,"10/20/08","THE FIRST NATIONAL BANK OF DURANGO","DURANGO","CO",384686,7,2,NA,2,1.882352941,25147,"C",37.289137,-107.869962,2008-10-20
"1194",3016,3,"9/1/96","FIRST BANK OF EAGLE COUNTY","EAGLE","CO",67955,2,1,NA,1,1.8,25390,"C",39.644579,-106.826253,1996-09-01
"1195",91048,3,"6/1/91","FARMERS BANK","EATON","CO",3000,9,2,NA,2,1.833333333,25930,"C",40.529415,-104.713848,1991-06-01
"1196",83450,2,"3/13/00","EATON BK","EATON","CO",327815,2,2,NA,2,1.833333333,25930,"C",40.529415,-104.713848,2000-03-13
"1197",57175,3,"2/1/09","MILLENNIUM BANK","EDWARDS","CO",293799,2,2,NA,2,2,26275,"C",39.644737,-106.564801,2009-02-01
"1198",15317,4,"2/16/99","MEGABANK","ENGLEWOOD","CO",213240,2,2,NA,1.894736842,1.9,NA,"",39.645995,-105.011411,1999-02-16
"1199",8546,4,"3/25/91","COLUMBIA SAVINGS, A FS & LA","ENGLEWOOD","CO",5133103,8,2,NA,2,1.9,NA,"",39.645995,-105.011411,1991-03-25
"1200",13084,3,"2/1/93","FIRSTBANK OF ERIE","ERIE","CO",6000,9,2,NA,2,2,46126,"U",39.990654,-105.10367,1993-02-01
"1201",10411,3,"8/1/96","THE ESTES PARK BANK","ESTES PARK","CO",47157,2,1,NA,1.75,1.833333333,27928,"C",40.363508,-105.518915,1996-08-01
"1202",10411,3,"5/1/99","UNITED VALLEY BANK","ESTES PARK","CO",79509,2,2,NA,2,1.833333333,27928,"C",40.363508,-105.518915,1999-05-01
"1203",15472,1,"12/9/09","FIRST NATIONAL BANK OF ESTES PARK","ESTES PARK","CO",96651,2,2,NA,2,1.833333333,27928,"C",40.363508,-105.518915,2009-12-09
"1204",34502,3,"8/1/04","WELD COUNTY BANK","EVANS","CO",192782,2,2,NA,2,2,NA,"",40.37637,-104.69219,2004-08-01
